TIMESTAMP,ID,ORD_NUM,INVOICE_NO,INVOICE_DATE,SHIP_QTY,SHIP_DATE,TRANSPORT_TYPE,CURRENT_CURRENCY_RATE
"2024-09-15 05:58:00",2885,ORD136866105,IN10850010,2024-12-23,53,2024-12-23,Air,89.3
"2024-09-15 05:59:00",2886,ORD134857105,IN10850010,2024-12-23,52,2024-12-23,Air,89.3
"2024-09-15 06:00:00",2887,ORD115877105,IN10850010,2024-12-23,49,2024-12-23,Air,89.3
"2024-09-15 06:00:00",2888,ORD175896105,IN10850010,2024-12-23,130,2024-12-23,Air,89.3
"2024-09-15 06:01:00",2889,ORD109876105,IN10850010,2024-12-23,166,2024-12-23,Air,89.3
"2024-09-15 06:02:00",2890,ORD180846105,IN10850010,2024-12-23,51,2024-12-23,Air,89.3
"2024-09-15 06:02:00",2891,ORD106866105,IN10850010,2024-12-23,96,2024-12-23,Air,89.3
"2024-09-15 06:03:00",2892,ORD125877105,IN10850010,2024-12-23,55,2024-12-23,Air,89.3
"2024-09-15 06:04:00",2893,ORD195866105,IN10850010,2024-12-23,46,2024-12-23,Air,89.3
"2024-09-15 06:04:00",2894,ORD149886105,IN10850010,2024-12-23,59,2024-12-23,Air,89.3
"2024-09-15 06:05:00",2895,ORD107866105,IN10850010,2024-12-23,78,2024-12-23,Air,89.3
"2024-09-15 06:05:00",2896,ORD188896105,IN10850010,2024-12-23,24,2024-12-23,Air,89
"2024-09-15 06:26:00",2897,ORD105877105,IN10850010,2024-12-23,52,2024-12-23,Air,89.3
"2024-09-15 06:36:00",2898,ORD152887105,IN27840010,2024-12-21,199,2024-12-21,Sea,107.5
"2024-09-15 06:37:00",2899,ORD175877105,IN37840010,2024-12-21,472,2024-12-21,Sea,107.5
"2024-09-15 06:38:00",2900,ORD177827105,IN47840010,2024-12-21,812,2024-12-21,Sea,107.5
"2024-09-15 06:38:00",2901,ORD173847105,IN57840010,2024-12-21,194,2024-12-21,Sea,107.5
"2024-09-17 04:26:00",2902,ORD176885105,IN63800010,2024-02-22,67,2024-03-13,Air,87.65
"2024-09-17 08:17:00",2903,ORD159808105,IN77840010,2024-12-25,147,2024-12-25,Sea,107.5
"2024-09-17 08:19:00",2904,ORD100856105,IN87840010,2024-12-25,1016,2024-12-25,Sea,107.5
"2024-09-17 08:20:00",2905,ORD188808105,IN98840010,2024-12-24,239,2024-12-24,Sea,107.5
"2024-09-17 08:22:00",2906,ORD168808105,IN09840010,2024-12-24,220,2024-12-24,Sea,107.5
"2024-09-17 08:23:00",2907,ORD130856105,IN19840010,2024-12-24,3071,2024-12-24,Sea,107.5
"2024-09-17 08:24:00",2908,ORD179808105,IN29840010,2024-12-25,3585,2024-12-25,Sea,107.5
"2024-09-17 08:25:00",2909,ORD100818105,IN39840010,2024-12-25,393,2024-12-25,Sea,107.5
"2024-09-17 08:26:00",2910,ORD169808105,IN38840010,2024-12-25,36,2024-12-25,Sea,107.5
"2024-09-17 08:28:00",2911,ORD149808105,IN48840010,2024-12-25,344,2024-12-25,Sea,107.5
"2024-09-17 08:29:00",2912,ORD178808105,IN49840010,2024-12-24,36,2024-12-24,Sea,107.5
"2024-09-17 08:31:00",2913,ORD158808105,IN59840010,2024-12-24,51,2024-12-24,Sea,107.5
"2024-09-17 08:32:00",2914,ORD148808105,IN69840010,2024-12-24,441,2024-12-24,Sea,107.5
"2024-09-17 08:33:00",2915,ORD110818105,IN79840010,2024-12-25,51,2024-12-25,Sea,107.5
"2024-09-17 08:34:00",2916,ORD189808105,IN89840010,2024-12-25,224,2024-12-25,Sea,107.5
"2024-09-17 08:39:00",2917,ORD169886105,IN80850010,2024-12-25,76,2024-12-25,Air,89.3
"2024-09-17 08:42:00",2918,ORD168877105,IN90850010,2024-12-25,49,2024-12-25,Air,89.3
"2024-09-17 08:43:00",2919,ORD110876105,IN90850010,2024-12-25,54,2024-12-25,Air,89.3
"2024-09-17 08:43:00",2920,ORD130876105,IN90850010,2024-12-25,49,2024-12-25,Air,89.3
"2024-09-17 08:44:00",2921,ORD120876105,IN90850010,2024-12-25,50,2024-12-25,Air,89.3
"2024-09-17 08:44:00",2922,ORD114846105,IN90850010,2024-12-25,54,2024-12-25,Air,89.3
"2024-09-17 08:45:00",2923,ORD188877105,IN90850010,2024-12-25,125,2024-12-25,Air,89.3
"2024-09-17 09:26:00",2924,ORD115817105,IN99840010,2024-12-22,2497,2024-12-22,Sea,107.5
"2024-09-17 09:27:00",2925,ORD180806105,IN56840010,2024-12-24,1206,2024-12-24,Sea,107.5
"2024-09-17 09:30:00",2926,ORD168897105,IN86840010,2024-12-24,93,2024-12-24,Sea,107.5
"2024-09-17 09:31:00",2927,ORD148897105,IN18840010,2024-12-25,718,2024-12-25,Sea,107.5
"2024-09-17 09:32:00",2928,ORD128897105,IN28840010,2024-12-25,484,2024-12-25,Sea,107.5
"2024-09-19 06:35:00",2929,ORD104896105-S(1),IN37860010,2024-12-17,28,2024-12-17,Air,94.05
"2024-09-19 06:36:00",2930,ORD122848105-S(1),IN37860010,2024-12-17,26,2024-12-17,Air,94.05
"2024-09-19 13:15:00",2931,ORD124807105-S(1),IN37860010,2024-12-17,20,2024-12-17,Air,94.05
"2024-09-20 06:30:00",2932,ORD143826105,IN40850010,2024-12-27,3400,2024-12-27,Sea,89.3
"2024-09-21 06:40:00",2933,ORD108818105,IN21850010,2024-12-29,2220,2024-12-29,Sea,107.5
"2024-09-21 06:42:00",2934,ORD128818105,IN31850010,2024-12-29,214,2024-12-29,Sea,107.5
"2024-09-21 06:43:00",2935,ORD138818105,IN41850010,2024-12-29,201,2024-12-29,Sea,107.5
"2024-09-21 10:10:00",2936,ORD12084710,IN7883001,2024-12-28,402,2024-12-28,Sea,105.25
"2024-09-21 10:12:00",2937,ORD16084710,IN8883001,2024-12-28,492,2024-12-28,Sea,105.25
"2024-09-21 10:12:00",2938,ORD12584610,IN9883001,2024-12-28,1626,2024-12-28,Sea,105.25
"2024-09-21 10:15:00",2939,ORD15584610,IN0983001,2024-12-28,1725,2024-12-28,Sea,105.25
"2024-09-21 10:17:00",2940,ORD10984610,IN3783001,2024-12-28,742,2024-12-28,Sea,105.25
"2024-09-21 10:18:00",2941,ORD12984610,IN4783001,2024-12-28,1810,2024-12-28,Sea,105.25
"2024-09-21 10:19:00",2942,ORD14684710,IN5783001,2024-12-28,283,2024-12-28,Sea,105.25
"2024-09-21 10:21:00",2943,ORD16984610,IN6783001,2024-12-28,1954,2024-12-28,Sea,105.25
"2024-09-21 10:44:00",2944,ORD15684710,IN4883001,2024-12-28,307,2024-12-28,Sea,105.25
"2024-09-21 10:45:00",2945,ORD18486710,IN5883001,2024-12-28,2246,2024-12-28,Sea,105.25
"2024-09-21 11:03:00",2946,ORD15186710,IN1783001,2024-12-28,3120,2024-12-28,Sea,105.25
"2024-09-21 11:06:00",2947,ORD14186710,IN2783001,2024-12-28,2971,2024-12-28,Sea,105.25
"2024-09-21 11:11:00",2948,ORD11085610,IN7783001,2024-12-28,2470,2024-12-28,Sea,105.25
"2024-09-21 11:26:00",2949,ORD16086710,IN1883001,2024-12-28,315,2024-12-28,Sea,105.25
"2024-09-21 11:28:00",2950,ORD11186710,IN2883001,2024-12-28,269,2024-12-28,Sea,105.25
"2024-09-22 04:44:00",2951,ORD138846105,IN78840010,2024-12-30,2639,2024-12-30,Sea,107.5
"2024-09-22 04:45:00",2952,ORD138807105,IN68840010,2024-12-30,2218,2024-12-30,Sea,107.5
"2024-09-22 06:21:00",2953,ORD17386710,IN8783001,2024-12-30,1104,2024-12-30,Sea,105.25
"2024-09-22 06:22:00",2954,ORD17086710,IN0883001,2024-12-30,343,2024-12-30,Sea,105.25
"2024-09-22 06:23:00",2955,ORD16787610,IN1983001,2024-12-30,1178,2024-12-30,Sea,105.25
"2024-09-22 06:24:00",2956,ORD11985710,IN3983001,2024-12-30,1786,2024-12-30,Sea,105.25
"2024-09-24 06:50:00",2957,ORD14086710,IN3883001,2025-01-01,189,2025-01-01,Sea,105.25
"2024-09-24 08:09:00",2958,ORD138828105,IN51850010,2025-01-01,818,2025-01-01,Sea,107.5
"2024-09-25 06:49:00",2959,ORD172827105,IN00850010,2025-01-03,1808,2025-01-03,Sea,107.55
"2024-09-25 06:51:00",2960,ORD189847105,IN11850010,2025-01-03,1310,2025-01-03,Sea,107.55
"2024-09-25 06:52:00",2961,ORD197896105,IN30850010,2025-01-03,1527,2025-01-03,Sea,88.95
"2024-09-25 09:34:00",2962,ORD15482610,IN1683001,2025-01-03,105,2025-01-03,Air,84.9
"2024-09-25 09:35:00",2963,ORD14587610,IN1683001,2025-01-03,101,2025-01-03,Air,84.9
"2024-09-25 09:54:00",2964,ORD19482710,IN3583001,2025-01-03,66,2025-01-03,Air,87.3
"2024-09-25 09:55:00",2965,ORD10582710,IN3583001,2025-01-03,66,2025-01-03,Air,87.3
"2024-09-25 09:55:00",2966,ORD17582710,IN3583001,2025-01-03,66,2025-01-03,Air,87.3
"2024-09-25 09:56:00",2967,ORD18582710,IN3583001,2025-01-03,66,2025-01-03,Air,87.3
"2024-09-28 04:58:00",2968,ORD10985710,IN2983001,2025-01-05,1642,2025-01-05,Sea,105.65
"2024-09-28 04:59:00",2969,ORD19285610,IN9983001,2025-01-05,2637,2025-01-05,Sea,105.65
"2024-09-28 04:59:00",2970,ORD14587710,IN0084001,2025-01-05,401,2025-01-05,Sea,105.65
"2024-09-28 05:00:00",2971,ORD14787610,IN7084001,2025-01-05,925,2025-01-05,Sea,105.65
"2024-09-28 05:02:00",2972,ORD14683710,IN8084001,2025-01-05,1286,2025-01-05,Sea,105.65
"2024-09-28 05:02:00",2973,ORD16983710,IN9084001,2025-01-05,1156,2025-01-05,Sea,105.65
"2024-09-28 05:03:00",2974,ORD17983710,IN0184001,2025-01-05,775,2025-01-05,Sea,105.65
"2024-09-29 04:57:00",2975,ORD15585610,IN4084001,2025-01-06,1235,2025-01-06,Sea,105.65
"2024-09-30 06:12:00",2976,ORD14981610,IN7583001,2025-01-06,2796,2025-01-06,Sea,87.3
"2024-10-01 06:30:00",2977,ORD10485610,IN1084001,2025-01-08,2012,2025-01-08,Sea,105.65
"2024-10-01 06:30:00",2978,ORD16587710,IN2084001,2025-01-08,711,2025-01-08,Sea,105.65
"2024-10-01 06:34:00",2979,ORD11188610,IN3184001,2025-01-08,1020,2025-01-08,Sea,87.3
"2024-10-02 05:47:00",2980,ORD168887105,IN92850010,2025-01-09,81,2025-01-09,Sea,107.55
"2024-10-02 05:48:00",2981,ORD188887105,IN03850010,2025-01-09,460,2025-01-09,Sea,107.55
"2024-10-02 05:49:00",2982,ORD156808105,IN13850010,2025-01-09,221,2025-01-09,Sea,107.55
"2024-10-02 05:49:00",2983,ORD136808105,IN23850010,2025-01-09,891,2025-01-09,Sea,107.55
"2024-10-02 06:01:00",2984,ORD166808105,IN33850010,2025-01-09,230,2025-01-09,Sea,107.55
"2024-10-02 06:02:00",2985,ORD176808105,IN43850010,2025-01-09,181,2025-01-09,Sea,107.55
"2024-10-02 06:03:00",2986,ORD186808105,IN53850010,2025-01-09,121,2025-01-09,Sea,107.55
"2024-10-02 06:04:00",2987,ORD169887105,IN67840010,2025-01-09,140,2025-01-09,Sea,107.55
"2024-10-02 06:05:00",2988,ORD104847105,IN88840010,2025-01-09,1633,2025-01-09,Sea,107.55
"2024-10-02 06:06:00",2989,ORD135877105,IN61850010,2025-01-09,212,2025-01-09,Sea,107.55
"2024-10-02 06:07:00",2990,ORD149887105,IN97840010,2025-01-09,81,2025-01-09,Sea,107.55
"2024-10-02 06:07:00",2991,ORD179887105,IN08840010,2025-01-09,36,2025-01-09,Sea,107.55
"2024-10-02 06:09:00",2992,ORD172887105,IN71850010,2025-01-09,374,2025-01-09,Sea,107.55
"2024-10-02 06:09:00",2993,ORD194807105,IN81850010,2025-01-09,1001,2025-01-09,Sea,107.55
"2024-10-02 06:10:00",2994,ORD178887105,IN91850010,2025-01-09,301,2025-01-09,Sea,107.55
"2024-10-02 06:11:00",2995,ORD198887105,IN02850010,2025-01-09,204,2025-01-09,Sea,107.55
"2024-10-02 06:12:00",2996,ORD139846105,IN12850010,2025-01-09,1399,2025-01-09,Sea,107.55
"2024-10-02 06:13:00",2997,ORD100897105,IN22850010,2025-01-09,1158,2025-01-09,Sea,107.55
"2024-10-02 06:14:00",2998,ORD164856105,IN32850010,2025-01-09,1143,2025-01-09,Sea,107.55
"2024-10-02 06:15:00",2999,ORD103856105,IN42850010,2025-01-09,2965,2025-01-09,Sea,107.55
"2024-10-02 06:16:00",3000,ORD125856105,IN52850010,2025-01-09,1799,2025-01-09,Sea,107.55
"2024-10-02 06:17:00",3001,ORD135856105,IN62850010,2025-01-09,1856,2025-01-09,Sea,107.55
"2024-10-02 06:18:00",3002,ORD145856105,IN72850010,2025-01-09,1040,2025-01-09,Sea,107.55
"2024-10-03 06:05:00",3003,ORD124838105-S(1),IN38860010,2025-01-09,442,2025-01-09,Sea,114.5
"2024-10-03 06:59:00",3004,ORD11583710-S(1),IN5086001,2025-01-09,482,2025-01-09,Sea,111.2
"2024-10-03 07:03:00",3005,ORD18383810-S(1),IN7086001,2025-01-09,121,2025-01-09,Sea,111.2
"2024-10-03 07:05:00",3006,ORD11184710-S(1),IN8086001,2025-01-09,477,2025-01-09,Sea,111.2
"2024-10-03 07:08:00",3007,ORD12583710-S(1),IN0186001,2025-01-09,597,2025-01-09,Sea,111.2
"2024-10-03 07:10:00",3008,ORD14783710-S(1),IN1186001,2025-01-09,433,2025-01-09,Sea,111.2
"2024-10-03 07:22:00",3009,ORD18483710-S(1),IN5186001,2025-01-09,11,2025-01-09,Sea,111.2
"2024-10-03 07:33:00",3010,ORD15483710-S(1),IN6186001,2025-01-09,14,2025-01-09,Sea,111.2
"2024-10-03 08:17:00",3011,ORD13483710-S(1),IN1286001,2025-01-09,20,2025-01-09,Sea,111.2
"2024-10-03 09:37:00",3012,ORD12483710-S(1),IN7186001,2025-01-09,14,2025-01-09,Sea,111.2
"2024-10-03 09:39:00",3013,ORD18384710-S(1),IN8186001,2025-01-09,17,2025-01-09,Sea,111.2
"2024-10-03 09:45:00",3014,ORD15284710-S(1),IN2286001,2025-01-09,14,2025-01-09,Sea,111.2
"2024-10-03 09:49:00",3015,ORD14483710-S(1),IN9186001,2025-01-09,20,2025-01-09,Sea,111.2
"2024-10-03 09:52:00",3016,ORD16483710-S(1),IN0286001,2025-01-09,14,2025-01-09,Sea,111.2
"2024-10-03 10:03:00",3017,ORD17483710-S(1),IN3286001,2025-01-09,11,2025-01-09,Sea,111.2
"2024-10-04 06:50:00",3018,ORD125847105,IN45850010,2025-01-10,35,2025-01-10,Air,88.95
"2024-10-04 06:52:00",3019,ORD196877105,IN45850010,2025-01-10,48,2025-01-10,Air,88.95
"2024-10-04 06:52:00",3020,ORD117877105,IN45850010,2025-01-10,31,2025-01-10,Air,88.95
"2024-10-04 06:53:00",3021,ORD127877105,IN45850010,2025-01-10,125,2025-01-10,Air,88.95
"2024-10-04 07:05:00",3022,ORD137877105,IN45850010,2025-01-10,605,2025-01-10,Air,88.95
"2024-10-04 07:19:00",3023,ORD107877105,IN45850010,2025-01-10,48,2025-01-10,Air,88.95
"2024-10-04 07:19:00",3024,ORD147877105,IN45850010,2025-01-10,26,2025-01-10,Air,88.95
"2024-10-04 07:20:00",3025,ORD169877105,IN45850010,2025-01-10,218,2025-01-10,Air,88.95
"2024-10-04 07:21:00",3026,ORD179877105,IN45850010,2025-01-10,103,2025-01-10,Air,88.95
"2024-10-04 07:22:00",3027,ORD189877105,IN45850010,2025-01-10,75,2025-01-10,Air,88.95
"2024-10-04 07:23:00",3028,ORD199877105,IN45850010,2025-01-10,292,2025-01-10,Air,88.95
"2024-10-04 07:25:00",3029,ORD130887105,IN45850010,2025-01-10,268,2025-01-10,Air,88.95
"2024-10-04 07:26:00",3030,ORD140887105,IN45850010,2025-01-10,145,2025-01-10,Air,88.98
"2024-10-04 07:27:00",3031,ORD150887105,IN45850010,2025-01-10,31,2025-01-10,Air,88.95
"2024-10-04 07:28:00",3032,ORD190887105,IN45850010,2025-01-10,32,2025-01-10,Air,88.95
"2024-10-04 07:30:00",3033,ORD100887105,IN45850010,2025-01-10,172,2025-01-10,Air,88.95
"2024-10-04 07:31:00",3034,ORD101887105,IN45850010,2025-01-10,260,2025-01-10,Air,88.95
"2024-10-04 07:32:00",3035,ORD111887105,IN45850010,2025-01-10,31,2025-01-10,Air,88.95
"2024-10-04 07:32:00",3036,ORD157877105,IN45850010,2025-01-10,32,2025-01-10,Air,88.95
"2024-10-04 07:33:00",3037,ORD145847105,IN45850010,2025-01-10,71,2025-01-10,Air,88.95
"2024-10-04 07:34:00",3038,ORD177877105,IN45850010,2025-01-10,26,2025-01-10,Air,88.95
"2024-10-04 07:35:00",3039,ORD118877105,IN45850010,2025-01-10,23,2025-01-10,Air,88.95
"2024-10-04 07:35:00",3040,ORD160887105,IN45850010,2025-01-10,51,2025-01-10,Air,88.95
"2024-10-04 07:36:00",3041,ORD170887105,IN45850010,2025-01-10,40,2025-01-10,Air,88.95
"2024-10-05 05:31:00",3042,ORD17583710,IN7184001,2025-01-12,557,2025-01-12,Sea,105.65
"2024-10-05 05:32:00",3043,ORD14983710,IN1284001,2025-01-12,621,2025-01-12,Sea,105.65
"2024-10-05 05:33:00",3044,ORD15983710,IN2284001,2025-01-12,410,2025-01-12,Sea,105.65
"2024-10-05 05:34:00",3045,ORD13583710,IN3284001,2025-01-12,2134,2025-01-12,Sea,105.65
"2024-10-05 05:35:00",3046,ORD14384710,IN9783001,2025-01-12,1900,2025-01-12,Sea,105.65
"2024-10-05 05:36:00",3047,ORD17584610,IN4983001,2025-01-12,1603,2025-01-12,Sea,105.65
"2024-10-05 05:37:00",3048,ORD14584610,IN5983001,2025-01-12,1548,2025-01-12,Sea,105.65
"2024-10-05 05:38:00",3049,ORD12884610,IN6983001,2025-01-12,3495,2025-01-12,Sea,105.65
"2024-10-05 05:38:00",3050,ORD19485610,IN8983001,2025-01-12,1178,2025-01-12,Sea,105.65
"2024-10-05 05:39:00",3051,ORD17385610,IN5084001,2025-01-12,1405,2025-01-12,Sea,105.65
"2024-10-05 05:41:00",3052,ORD14986710,IN7983001,2025-01-12,380,2025-01-12,Sea,105.65
"2024-10-05 05:41:00",3053,ORD19587710,IN6084001,2025-01-12,121,2025-01-12,Sea,105.65
"2024-10-05 05:57:00",3054,ORD153856105,IN63850010,2025-01-12,1288,2025-01-12,Sea,105.77
"2024-10-05 05:58:00",3055,ORD129808105,IN73850010,2025-01-12,185,2025-01-12,Sea,107.55
"2024-10-05 05:59:00",3056,ORD109808105,IN83850010,2025-01-12,171,2025-01-12,Sea,107.55
"2024-10-05 06:00:00",3057,ORD189846105,IN14850010,2025-01-12,3661,2025-01-12,Sea,107.55
"2024-10-05 06:02:00",3058,ORD158807105,IN44850010,2025-01-12,1069,2025-01-12,Sea,107.55
"2024-10-05 06:04:00",3059,ORD131818105,IN64850010,2025-01-12,151,2025-01-12,Sea,107.55
"2024-10-05 06:05:00",3060,ORD126808105,IN84850010,2025-01-12,236,2025-01-12,Sea,107.55
"2024-10-05 06:06:00",3061,ORD139808105,IN94850010,2025-01-12,31,2025-01-12,Sea,107.55
"2024-10-05 06:08:00",3062,ORD119808105,IN05850010,2025-01-12,41,2025-01-12,Sea,107.55
"2024-10-05 06:09:00",3063,ORD198808105,IN15850010,2025-01-12,879,2025-01-12,Sea,107.55
"2024-10-05 06:20:00",3064,ORD19983710,IN0284001,2025-01-12,750,2025-01-12,Sea,105.65
"2024-10-06 11:06:00",3065,ORD10683710,IN1184001,2025-01-13,811,2025-01-13,Sea,105.65
"2024-10-06 11:06:00",3066,ORD13683710,IN9184001,2025-01-13,744,2025-01-13,Sea,105.65
"2024-10-06 11:07:00",3067,ORD16688710,IN0384001,2025-01-13,311,2025-01-13,Sea,105.65
"2024-10-06 11:08:00",3068,ORD17688710,IN1384001,2025-01-13,309,2025-01-13,Sea,105.65
"2024-10-07 05:49:00",3069,ORD13588610,IN3084001,2025-01-14,891,2025-01-14,Sea,105.65
"2024-10-07 05:50:00",3070,ORD12683710,IN8184001,2025-01-14,586,2025-01-14,Sea,105.65
"2024-10-07 05:54:00",3071,ORD19483710,IN5184001,2025-01-14,2334,2025-01-14,Sea,105.65
"2024-10-07 05:55:00",3072,ORD11083710,IN4184001,2025-01-14,1408,2025-01-14,Sea,105.65
"2024-10-07 05:57:00",3073,ORD15986610,IN2384001,2025-01-14,1714,2025-01-14,Sea,105.65
"2024-10-07 11:16:00",3074,ORD162827105,IN55850010,2025-01-14,3218,2025-01-14,Sea,107.55
"2024-10-07 11:17:00",3075,ORD181807105,IN65850010,2025-01-14,2648,2025-01-14,Sea,107.55
"2024-10-07 11:19:00",3076,ORD179807105,IN75850010,2025-01-14,2618,2025-01-14,Sea,107.55
"2024-10-07 11:22:00",3077,ORD109887105,IN82850010,2025-01-14,1511,2025-01-14,Sea,107.55
"2024-10-07 11:23:00",3078,ORD158846105,IN54850010,2025-01-14,2483,2025-01-14,Sea,107.55
"2024-10-07 11:24:00",3079,ORD141818105,IN74850010,2025-01-14,702,2025-01-14,Sea,107.55
"2024-10-08 04:58:00",3080,ORD12388610,IN7284001,2025-01-15,1645,2025-01-15,Sea,105.65
"2024-10-09 04:59:00",3081,ORD105857105,IN01850010,2025-01-13,157,2025-01-13,Air,86.05
"2024-10-09 05:01:00",3082,ORD124857105,IN01850010,2025-01-13,451,2025-01-13,Air,86.05
"2024-10-09 05:01:00",3083,ORD161867105,IN01850010,2025-01-13,155,2025-01-13,Air,86.05
"2024-10-09 05:02:00",3084,ORD197857105,IN01850010,2025-01-13,301,2025-01-13,Air,86.05
"2024-10-09 05:03:00",3085,ORD159847105,IN01850010,2025-01-13,301,2025-01-13,Air,86.05
"2024-10-09 12:10:00",3086,ORD12387610,IN2184001,2025-01-16,2101,2025-01-16,Air,105.65
"2024-10-09 12:57:00",3087,ORD15386610,IN3384001,2025-01-15,26,2025-01-15,Air,87.3
"2024-10-09 12:57:00",3088,ORD18586710,IN3384001,2025-01-15,26,2025-01-15,Air,87.3
"2024-10-09 12:58:00",3089,ORD14384610,IN3384001,2025-01-15,54,2025-01-15,Air,87.3
"2024-10-09 12:59:00",3090,ORD11686710,IN3384001,2025-01-15,56,2025-01-15,Air,87.3
"2024-10-09 12:59:00",3091,ORD11486610,IN3384001,2025-01-15,37,2025-01-15,Air,87.3
"2024-10-09 13:00:00",3092,ORD13686710,IN3384001,2025-01-15,54,2025-01-15,Air,87.3
"2024-10-09 13:01:00",3093,ORD11584610,IN3384001,2025-01-15,26,2025-01-15,Air,87.3
"2024-10-09 13:01:00",3094,ORD19386610,IN3384001,2025-01-15,143,2025-01-15,Air,87.3
"2024-10-09 13:02:00",3095,ORD18188610,IN3384001,2025-01-15,50,2025-01-15,Air,87.3
"2024-10-09 13:02:00",3096,ORD18386610,IN3384001,2025-01-15,51,2025-01-15,Air,87.3
"2024-10-10 04:43:00",3097,ORD17382710,IN4384001,2025-01-17,988,2025-01-17,Sea,86.55
"2024-10-12 13:18:00",3098,ORD17083810-S(1),IN3386001,2025-01-20,18,2025-01-20,Air,95.55
"2024-10-12 13:19:00",3099,ORD19083810-S(1),IN3386001,2025-01-20,11,2025-01-20,Air,95.55
"2024-10-12 13:19:00",3100,ORD10183810-S(1),IN3386001,2025-01-20,22,2025-01-20,Air,95.55
"2024-10-12 13:20:00",3101,ORD14183810-S(1),IN3386001,2025-01-20,5,2025-01-20,Air,95.55
"2024-10-12 13:20:00",3102,ORD12384710-S(1),IN3386001,2025-01-20,4,2025-01-20,Air,95.55
"2024-10-12 13:20:00",3103,ORD13283710-S(1),IN3386001,2025-01-20,4,2025-01-20,Air,95.55
"2024-10-12 13:21:00",3104,ORD19183810-S(1),IN3386001,2025-01-20,66,2025-01-20,Air,95.55
"2024-10-12 13:21:00",3105,ORD12283810-S(1),IN3386001,2025-01-20,4,2025-01-20,Air,95.55
"2024-10-13 08:20:00",3106,ORD140818105,IN04850010,2025-01-21,135,2025-01-20,Sea,110.2
"2024-10-13 08:22:00",3107,ORD159887105,IN06850010,2025-01-21,606,2025-01-20,Sea,110.2
"2024-10-13 08:22:00",3108,ORD158897105,IN16850010,2025-01-21,788,2025-01-20,Sea,110.2
"2024-10-13 08:23:00",3109,ORD138897105,IN26850010,2025-01-21,788,2025-01-20,Sea,110.2
"2024-10-13 08:24:00",3110,ORD138808105,IN36850010,2025-01-21,1104,2025-01-20,Sea,110.2
"2024-10-13 08:24:00",3111,ORD199808105,IN46850010,2025-01-21,1340,2025-01-20,Sea,110.2
"2024-10-13 08:25:00",3112,ORD118818105,IN56850010,2025-01-21,986,2025-01-20,Sea,110.2
"2024-10-14 07:10:00",3113,ORD130818105,IN93850010,2025-01-21,136,2025-01-21,Sea,110.2
"2024-10-14 07:11:00",3114,ORD188866105,IN34850010,2025-01-21,583,2025-01-21,Sea,110.2
"2024-10-14 07:12:00",3115,ORD153847105,IN25850010,2025-01-21,501,2025-01-21,Sea,110.2
"2024-10-14 07:13:00",3116,ORD120818105,IN35850010,2025-01-21,81,2025-01-21,Sea,110.2
"2024-10-15 11:54:00",3117,ORD16584610,IN6184001,2025-01-21,1413,2025-01-21,Sea,103
"2024-10-15 12:03:00",3118,ORD12186710,IN4284001,2025-01-21,177,2025-01-21,Sea,103
"2024-10-15 12:04:00",3119,ORD11388610,IN6284001,2025-01-21,999,2025-01-21,Sea,103
"2024-10-15 12:54:00",3120,ORD13186710,IN5284001,2025-01-21,184,2025-01-21,Sea,103
"2024-10-16 11:43:00",3121,ORD18889710,IN6384001,2025-01-24,416,2025-01-24,Sea,103
"2024-10-17 06:23:00",3122,ORD13683810-S(1),IN7386001,2025-01-23,123,2025-01-23,Sea,110.7
"2024-10-17 06:24:00",3123,ORD12984810-S(1),IN8386001,2025-01-23,71,2025-01-23,Sea,110.7
"2024-10-17 06:25:00",3124,ORD10180810-S(1),IN4586001,2025-01-23,101,2025-01-23,Sea,110.7
"2024-10-17 10:19:00",3125,ORD13189710,IN0584001,2025-01-23,3176,2025-01-23,Sea,86.55
"2024-10-19 04:52:00",3126,ORD176896105,IN66850010,2025-01-26,672,2025-01-26,Sea,110.2
"2024-10-19 04:53:00",3127,ORD133826105,IN24850010,2025-01-26,1806,2025-01-26,Sea,110.2
"2024-10-20 10:27:00",3128,ORD18584610,IN5384001,2025-01-27,1152,2025-01-27,Sea,103
"2024-10-20 10:52:00",3129,ORD16388710,IN7384001,2025-01-27,429,2025-01-27,Sea,103
"2024-10-20 10:53:00",3130,ORD14288710,IN8384001,2025-01-27,1106,2025-01-27,Sea,103
"2024-10-20 10:53:00",3131,ORD13288710,IN9384001,2025-01-27,373,2025-01-27,Sea,103
"2024-10-20 10:54:00",3132,ORD19584610,IN0484001,2025-01-27,1179,2025-01-27,Sea,103
"2024-10-20 10:55:00",3133,ORD15787610,IN1484001,2025-01-27,1209,2025-01-27,Sea,103
"2024-10-20 10:55:00",3134,ORD15282710,IN2484001,2025-01-27,1915,2025-01-27,Sea,103
"2024-10-20 10:56:00",3135,ORD10687710,IN3484001,2025-01-27,477,2025-01-27,Sea,103
"2024-10-20 10:57:00",3136,ORD15086710,IN4484001,2025-01-27,620,2025-01-27,Sea,103
"2024-10-20 10:57:00",3137,ORD19086710,IN5484001,2025-01-27,573,2025-01-27,Sea,103
"2024-10-20 10:58:00",3138,ORD15587710,IN6484001,2025-01-27,575,2025-01-27,Sea,103
"2024-10-20 11:00:00",3139,ORD10186710,IN7484001,2025-01-27,635,2025-01-27,Sea,103
"2024-10-20 11:01:00",3140,ORD17885710,IN1584001,2025-01-27,328,2025-01-27,Sea,103
