ID,TIMESTAMP,ORD_NUM,RECEIVED_AMT,INVOICE_NUMBER
2964,"2025-03-10 04:24:00",ORD13787710-S(1),585,IN1785001
2965,"2025-03-10 04:31:00",ORD19987710-S(2),630,IN1785001
2966,"2025-03-10 04:31:00",ORD10088710-S(1),525,IN1785001
2967,"2025-03-11 07:59:00",ORD18787710-S(1),88.5,IN2785001
2968,"2025-03-11 07:59:00",ORD10887710-S(1),769.5,IN2785001
2969,"2025-03-11 07:59:00",ORD13887710-S(1),162,IN2785001
2970,"2025-03-13 04:32:00",ORD155877105,2984.8,IN64840010
2971,"2025-03-13 04:32:00",ORD177827105,7055.7,IN47840010
2972,"2025-03-13 04:32:00",ORD173847105,1679.1,IN57840010
2973,"2025-03-13 04:32:00",ORD188808105,2177.7,IN98840010
2974,"2025-03-13 04:32:00",ORD180806105,9338.75,IN56840010
2975,"2025-03-13 04:33:00",ORD106877105,3165.4,IN34840010
2976,"2025-03-13 04:33:00",ORD185877105,1729.2,IN16840010
2977,"2025-03-13 04:33:00",ORD152887105,316.8,IN27840010
2978,"2025-03-13 04:33:00",ORD175877105,3155.7,IN37840010
2979,"2025-03-13 04:33:00",ORD168808105,2003.85,IN09840010
2980,"2025-03-13 04:34:00",ORD159808105,1211.8,IN77840010
2981,"2025-03-13 04:34:00",ORD100856105,8424.5,IN87840010
2982,"2025-03-13 04:34:00",ORD130856105,28090.5,IN19840010
2983,"2025-03-13 04:34:00",ORD179808105,31539.2,IN29840010
2984,"2025-03-13 04:34:00",ORD100818105,3449.6,IN39840010
2985,"2025-03-13 04:50:00",ORD12584610,4227.6,IN9883001
2986,"2025-03-13 04:51:00",ORD12084710,625.56,IN7883001
2987,"2025-03-13 04:51:00",ORD16084710,1259.52,IN8883001
2988,"2025-03-13 04:51:00",ORD15684710,3868.2,IN4883001
2989,"2025-03-13 04:52:00",ORD10984610,9349.2,IN3783001
2990,"2025-03-13 04:52:00",ORD12984610,22806,IN4783001
2991,"2025-03-13 04:52:00",ORD14684710,3565.8,IN5783001
2992,"2025-03-13 04:53:00",ORD15584610,4485,IN0983001
2993,"2025-03-13 04:53:00",ORD18486710,17631.1,IN5883001
2994,"2025-03-13 04:54:00",ORD16787610,3062.8,IN1983001
2995,"2025-03-13 04:54:00",ORD11985710,4643.6,IN3983001
2996,"2025-03-13 04:54:00",ORD14086710,1757.7,IN3883001
2997,"2025-03-13 04:55:00",ORD16086710,3087,IN1883001
2998,"2025-03-13 04:55:00",ORD11186710,3443.2,IN2883001
2999,"2025-03-13 04:55:00",ORD17386710,14186.4,IN8783001
3000,"2025-03-13 04:55:00",ORD17086710,3361.4,IN0883001
3001,"2025-03-13 04:56:00",ORD16984610,25108.9,IN6783001
3002,"2025-03-13 04:56:00",ORD15186710,30576,IN1783001
3003,"2025-03-13 04:56:00",ORD14186710,29115.8,IN2783001
3004,"2025-03-13 04:56:00",ORD11085610,31616,IN7783001
3005,"2025-03-14 05:33:00",ORD143826105,79876.5,IN40850010
3006,"2025-03-15 12:03:00",ORD145838105-S(1),193.6,IN93860010
3007,"2025-03-18 06:54:00",ORD142838105,3811.5,IN52860010
3008,"2025-03-18 06:54:00",ORD157828105,5518,IN52860010
3009,"2025-03-18 06:55:00",ORD152838105,2580,IN52860010
3010,"2025-03-19 04:20:00",ORD115817105,24086.4,IN99840010
3011,"2025-03-19 04:54:00",ORD172827105,17347.2,IN00850010
3012,"2025-03-21 05:58:00",ORD19789610,39702,IN3085001
3013,"2025-03-21 07:45:00",ORD12485710,14053.16,IN0185001
3014,"2025-03-21 07:45:00",ORD15984710,10294.2,IN0185001
3015,"2025-03-21 07:46:00",ORD10585710,2205.85,IN0185001
3016,"2025-03-21 07:46:00",ORD16186710,4960,IN0185001
3017,"2025-03-21 07:46:00",ORD19785710,7169.82,IN0185001
3018,"2025-03-24 04:20:00",ORD18287610,36855,IN1583001
3019,"2025-03-24 04:20:00",ORD14986610,16353,IN2583001
3020,"2025-03-24 04:21:00",ORD12581710,9487.2,IN6583001
3021,"2025-03-26 05:56:00",ORD15483710-S(1),35.84,IN6186001
3022,"2025-03-26 05:57:00",ORD11583710-S(1),3711.4,IN5086001
3023,"2025-03-26 05:58:00",ORD18383810-S(1),677.6,IN7086001
3024,"2025-03-26 05:59:00",ORD11184710-S(1),3458.25,IN8086001
3025,"2025-03-26 05:59:00",ORD12583710-S(1),4537.2,IN0186001
3026,"2025-03-26 05:59:00",ORD14783710-S(1),4005.25,IN1186001
3027,"2025-03-26 06:01:00",ORD18483710-S(1),15.6,IN5186001
3028,"2025-03-26 06:01:00",ORD12483710-S(1),35.84,IN7186001
3029,"2025-03-26 06:01:00",ORD18384710-S(1),43.52,IN8186001
3030,"2025-03-26 06:01:00",ORD14483710-S(1),51.2,IN9186001
3031,"2025-03-26 06:02:00",ORD13483710-S(1),51.2,IN1286001
3032,"2025-03-26 06:02:00",ORD15284710-S(1),35.84,IN2286001
3033,"2025-03-26 06:02:00",ORD16483710-S(1),20.28,IN0286001
3034,"2025-03-26 06:02:00",ORD17483710-S(1),28.16,IN3286001
3035,"2025-03-26 07:34:00",ORD12384610,499.62,IN0784001
3036,"2025-03-26 07:34:00",ORD19586710,1617.04,IN0784001
3037,"2025-03-26 07:35:00",ORD10686710,5945.16,IN0784001
3038,"2025-03-26 07:35:00",ORD14686710,474,IN0784001
3039,"2025-03-26 07:35:00",ORD15686710,1391.6,IN0784001
3040,"2025-03-26 07:38:00",ORD16483610,2886,IN5884001
3041,"2025-03-26 07:38:00",ORD15286610,1750,IN5884001
3042,"2025-03-26 07:38:00",ORD18383610,2026.96,IN5884001
3043,"2025-03-26 07:39:00",ORD16686710,1261.4,IN5884001
3044,"2025-03-26 07:39:00",ORD17686710,1761.2,IN5884001
3045,"2025-03-26 07:39:00",ORD18686710,1494.92,IN5884001
3046,"2025-03-26 07:39:00",ORD17286610,1229.61,IN5884001
3047,"2025-03-26 07:39:00",ORD19188610,700,IN5884001
3048,"2025-03-26 07:40:00",ORD19686710,5800.04,IN5884001
3049,"2025-03-26 07:40:00",ORD10786710,4612.08,IN5884001
3050,"2025-03-26 07:40:00",ORD12786710,6407.5,IN5884001
3051,"2025-03-26 07:40:00",ORD15786710,1377,IN5884001
3052,"2025-03-26 07:40:00",ORD16786710,3352.28,IN5884001
3053,"2025-03-26 07:45:00",ORD17583610,1379.2,IN2085001
3054,"2025-03-26 07:45:00",ORD19583610,2860,IN2085001
3055,"2025-03-26 07:45:00",ORD10484610,1560,IN2085001
3056,"2025-03-26 07:46:00",ORD12187610,1127,IN2085001
3057,"2025-03-26 07:46:00",ORD10187610,12991.5,IN2085001
3058,"2025-03-26 07:46:00",ORD19087610,3465.84,IN2085001
3059,"2025-03-26 07:46:00",ORD16484610,3342.06,IN2085001
3060,"2025-03-26 07:46:00",ORD10087610,1590,IN2085001
3061,"2025-03-26 07:46:00",ORD11088610,1128,IN2085001
3062,"2025-03-26 07:47:00",ORD17887710,3054.48,IN2085001
3063,"2025-03-26 07:50:00",ORD18084610,1879.35,IN1085001
3064,"2025-03-26 07:51:00",ORD14184610,2736,IN1085001
3065,"2025-03-26 07:51:00",ORD13184610,2608.45,IN1085001
3066,"2025-03-26 07:51:00",ORD13686610,2179.89,IN1085001
3067,"2025-03-26 07:51:00",ORD10686610,3537.6,IN1085001
3068,"2025-03-26 07:51:00",ORD19586610,1722.24,IN1085001
3069,"2025-03-26 07:52:00",ORD13485710,1861.08,IN1085001
3070,"2025-03-26 07:52:00",ORD17589610,4567.89,IN1085001
3071,"2025-03-26 07:52:00",ORD10987610,6044.06,IN1085001
3072,"2025-03-26 07:52:00",ORD14988610,2326.96,IN1085001
3073,"2025-03-26 07:52:00",ORD10786610,3517.8,IN1085001
3074,"2025-03-26 07:52:00",ORD18889610,1082.4,IN1085001
3075,"2025-03-26 07:53:00",ORD11587710,1784.09,IN1085001
3076,"2025-03-26 07:53:00",ORD12587710,2026.75,IN1085001
3077,"2025-03-26 07:53:00",ORD10587710,1861.08,IN1085001
3078,"2025-03-27 04:56:00",ORD168887105,928,IN92850010
3079,"2025-03-27 04:57:00",ORD138846105,17015.1,IN78840010
3080,"2025-03-27 04:57:00",ORD169887105,1167.6,IN67840010
3081,"2025-03-27 04:57:00",ORD104847105,13708.8,IN88840010
3082,"2025-03-27 04:58:00",ORD138807105,14299.7,IN68840010
3083,"2025-03-27 04:58:00",ORD126808105,1198.5,IN84850010
3084,"2025-03-27 04:59:00",ORD156808105,1430,IN13850010
3085,"2025-03-27 04:59:00",ORD136808105,4628,IN23850010
3086,"2025-03-27 05:00:00",ORD166808105,1419.8,IN33850010
3087,"2025-03-27 05:00:00",ORD176808105,1188,IN43850010
3088,"2025-03-27 05:00:00",ORD186808105,780,IN53850010
3089,"2025-03-27 05:00:00",ORD135877105,1424.25,IN61850010
3090,"2025-03-27 05:01:00",ORD139808105,274.5,IN94850010
3091,"2025-03-27 05:01:00",ORD119808105,366,IN05850010
3092,"2025-03-27 05:02:00",ORD108818105,20303.8,IN21850010
3093,"2025-03-27 05:02:00",ORD131818105,1965,IN64850010
3094,"2025-03-27 05:02:00",ORD198808105,8033.7,IN15850010
3095,"2025-03-27 05:02:00",ORD141818105,4521.45,IN74850010
3096,"2025-03-27 05:03:00",ORD128818105,1948.95,IN31850010
3097,"2025-03-27 05:03:00",ORD138818105,1830,IN41850010
3098,"2025-03-27 05:03:00",ORD138828105,1307.2,IN51850010
3099,"2025-03-31 04:31:00",ORD189847105,23562,IN11850010
3100,"2025-04-01 07:03:00",ORD10489610-S(1),1251.72,IN3786001
3101,"2025-04-01 07:04:00",ORD12284810-S(1),1231.36,IN3786001
3102,"2025-04-01 07:04:00",ORD12480710-S(1),980,IN3786001
3103,"2025-04-02 04:21:00",ORD11188610,15300,IN3184001
3104,"2025-04-03 05:49:00",ORD11083710,13376,IN4184001
3105,"2025-04-03 08:24:00",ORD149887105,672,IN97840010
3106,"2025-04-03 08:24:00",ORD179887105,294,IN08840010
3107,"2025-04-03 09:06:00",ORD172887105,581.88,IN71850010
3108,"2025-04-03 09:07:00",ORD194807105,11600,IN81850010
3109,"2025-04-03 09:07:00",ORD178887105,3480,IN91850010
3110,"2025-04-03 09:07:00",ORD198887105,2354.8,IN02850010
3111,"2025-04-03 09:07:00",ORD139846105,16216.8,IN12850010
3112,"2025-04-03 09:08:00",ORD100897105,7751.9,IN22850010
3113,"2025-04-03 09:08:00",ORD103856105,15412.8,IN42850010
3114,"2025-04-03 09:08:00",ORD153856105,6563.7,IN63850010
3115,"2025-04-03 09:08:00",ORD109887105,17893.5,IN82850010
3116,"2025-04-03 09:09:00",ORD164856105,7423,IN32850010
3117,"2025-04-03 09:09:00",ORD125856105,11147.6,IN52850010
3118,"2025-04-03 09:09:00",ORD135856105,12057.5,IN62850010
3119,"2025-04-03 09:09:00",ORD145856105,6857.4,IN72850010
3120,"2025-04-03 09:10:00",ORD129808105,1683.6,IN73850010
3121,"2025-04-03 09:10:00",ORD109808105,1555.5,IN83850010
3122,"2025-04-03 09:10:00",ORD189846105,33489,IN14850010
3123,"2025-04-03 09:10:00",ORD158807105,13990.8,IN44850010
3124,"2025-04-03 09:10:00",ORD158846105,16008.9,IN54850010
3125,"2025-04-04 05:20:00",ORD14587710,2486.2,IN0084001
3126,"2025-04-04 05:20:00",ORD16587710,5474.7,IN2084001
3127,"2025-04-04 05:21:00",ORD14986710,2831,IN7983001
3128,"2025-04-04 05:21:00",ORD19587710,925.65,IN6084001
3129,"2025-04-04 05:22:00",ORD16584610,4168.35,IN6184001
3130,"2025-04-04 05:22:00",ORD12186710,1724.8,IN4284001
3131,"2025-04-04 05:22:00",ORD11388610,10789.2,IN6284001
3132,"2025-04-04 05:22:00",ORD13186710,1987.2,IN5284001
3133,"2025-04-04 05:23:00",ORD18889710,4876.25,IN6384001
3134,"2025-04-10 08:14:00",ORD11787610,34255,IN6883001
3135,"2025-04-10 08:15:00",ORD19483710,19830.5,IN5184001
3136,"2025-04-10 08:15:00",ORD15986610,39936.2,IN2384001
3137,"2025-04-10 08:15:00",ORD18481710,12120,IN9484001
3138,"2025-04-11 07:06:00",ORD13683710,5691.6,IN9184001
3139,"2025-04-11 07:06:00",ORD12683710,4541.5,IN8184001
3140,"2025-04-11 07:07:00",ORD14683710,7973.2,IN8084001
3141,"2025-04-11 07:07:00",ORD16983710,8612.2,IN9084001
3142,"2025-04-11 07:07:00",ORD17983710,5773.75,IN0184001
3143,"2025-04-11 07:07:00",ORD17583710,5458.6,IN7184001
3144,"2025-04-11 07:08:00",ORD14983710,3850.2,IN1284001
3145,"2025-04-11 07:08:00",ORD15983710,3034,IN2284001
3146,"2025-04-11 07:08:00",ORD13583710,19516.9,IN3284001
3147,"2025-04-11 07:08:00",ORD19983710,6562.5,IN0284001
3148,"2025-04-11 07:09:00",ORD10985710,4269.2,IN2983001
3149,"2025-04-11 07:09:00",ORD17584610,4167.8,IN4983001
3150,"2025-04-11 07:09:00",ORD14584610,2475.2,IN5983001
3151,"2025-04-11 07:09:00",ORD10683710,7947.8,IN1184001
3152,"2025-04-11 07:10:00",ORD14384710,17670,IN9783001
3153,"2025-04-11 07:10:00",ORD12884610,26037.75,IN6983001
3154,"2025-04-11 07:10:00",ORD12388610,16111.2,IN7284001
3155,"2025-04-11 07:11:00",ORD19285610,16349.4,IN9983001
3156,"2025-04-11 07:11:00",ORD10485610,15492.4,IN1084001
3157,"2025-04-11 07:11:00",ORD19485610,9129.5,IN8983001
3158,"2025-04-11 07:11:00",ORD13588610,4583.5,IN3084001
3159,"2025-04-11 07:12:00",ORD14787610,6845,IN7084001
3160,"2025-04-11 07:12:00",ORD15585610,9386,IN4084001
3161,"2025-04-11 07:12:00",ORD17385610,10748.25,IN5084001
3162,"2025-04-11 07:13:00",ORD16688710,2650.5,IN0384001
3163,"2025-04-11 07:13:00",ORD17688710,2950.95,IN1384001
3164,"2025-04-11 07:33:00",ORD12882810,31365,IN9585001
3165,"2025-04-14 05:34:00",ORD12584710,1365,IN4585001
3166,"2025-04-14 05:35:00",ORD14584710,1704,IN4585001
3167,"2025-04-14 05:36:00",ORD19687710,2016,IN4585001
3168,"2025-04-14 05:36:00",ORD11787710,1302,IN4585001
3169,"2025-04-14 05:36:00",ORD10787710,1920,IN4585001
3170,"2025-04-14 05:37:00",ORD12787710,5000,IN4585001
3171,"2025-04-14 05:37:00",ORD13787710,23556,IN4585001
3172,"2025-04-14 05:38:00",ORD14787710,1040,IN4585001
3173,"2025-04-14 05:38:00",ORD15787710,768,IN4585001
3174,"2025-04-14 05:38:00",ORD17787710,624,IN4585001
3175,"2025-04-14 05:38:00",ORD11887710,425.5,IN4585001
3176,"2025-04-14 05:39:00",ORD16987710,9548,IN4585001
3177,"2025-04-14 05:39:00",ORD17987710,4635,IN4585001
3178,"2025-04-14 05:39:00",ORD18987710,3225,IN4585001
3179,"2025-04-14 05:40:00",ORD19987710,12222,IN4585001
3180,"2025-04-14 05:40:00",ORD13088710,9916,IN4585001
3181,"2025-04-14 05:40:00",ORD14088710,5075,IN4585001
3182,"2025-04-14 05:40:00",ORD10088710,6020,IN4585001
3183,"2025-04-14 05:41:00",ORD15088710,1085,IN4585001
3184,"2025-04-14 05:41:00",ORD19088710,864,IN4585001
3185,"2025-04-14 05:41:00",ORD10188710,7020,IN4585001
3186,"2025-04-14 05:41:00",ORD11188710,837,IN4585001
3187,"2025-04-14 05:41:00",ORD16088710,2193,IN4585001
3188,"2025-04-14 05:41:00",ORD17088710,1400,IN4585001
3189,"2025-04-15 04:18:00",ORD159887105,5082,IN06850010
3190,"2025-04-15 04:19:00",ORD158897105,5076.15,IN16850010
3191,"2025-04-15 04:19:00",ORD138897105,5076.15,IN26850010
3192,"2025-04-15 04:20:00",ORD140818105,1742,IN04850010
3193,"2025-04-15 04:20:00",ORD138808105,10092.5,IN36850010
3194,"2025-04-15 04:20:00",ORD130818105,1755,IN93850010
3195,"2025-04-15 04:21:00",ORD199808105,11783.2,IN46850010
3196,"2025-04-15 04:21:00",ORD133826105,23465,IN24850010
3197,"2025-04-15 04:22:00",ORD188866105,7566,IN34850010
3198,"2025-04-15 04:22:00",ORD153847105,6500,IN25850010
3199,"2025-04-15 04:23:00",ORD118818105,9012.75,IN56850010
3200,"2025-04-15 04:23:00",ORD120818105,1040,IN35850010
3201,"2025-04-16 04:53:00",ORD13683810-S(1),688.8,IN7386001
3202,"2025-04-16 04:54:00",ORD12984810-S(1),653.2,IN8386001
3203,"2025-04-16 04:54:00",ORD16483810-S(1),155.25,IN5586001
3204,"2025-04-16 04:54:00",ORD19483810-S(1),181.6,IN6586001
3205,"2025-04-16 04:55:00",ORD10180810-S(1),1146.35,IN4586001
3206,"2025-04-16 04:55:00",ORD12583810-S(1),235.2,IN0486001
3207,"2025-04-16 13:01:00",ORD181807105,28322.9,IN65850010
3208,"2025-04-16 13:02:00",ORD176896105,11407,IN66850010
3209,"2025-04-17 04:11:00",ORD188887105,5324.4,IN03850010
3210,"2025-04-17 13:43:00",ORD180897105,2625,IN95860010
3211,"2025-04-17 13:44:00",ORD188828105,2413,IN95860010
3212,"2025-04-17 13:44:00",ORD110828105,3300,IN95860010
3213,"2025-04-17 13:44:00",ORD135808105,2695,IN95860010
3214,"2025-04-18 05:29:00",ORD18584610,2949.12,IN5384001
3215,"2025-04-18 05:30:00",ORD16388710,4964.8,IN7384001
3216,"2025-04-18 05:30:00",ORD14288710,2831.36,IN8384001
3217,"2025-04-18 05:30:00",ORD13288710,969.8,IN9384001
3218,"2025-04-18 05:31:00",ORD19584610,3018.24,IN0484001
3219,"2025-04-18 05:31:00",ORD15787610,8704.8,IN1484001
3220,"2025-04-18 05:31:00",ORD15282710,24129,IN2484001
3221,"2025-04-18 05:31:00",ORD15086710,6076,IN4484001
3222,"2025-04-18 05:32:00",ORD19086710,7363.05,IN5484001
3223,"2025-04-18 05:32:00",ORD10186710,8128,IN7484001
3224,"2025-04-18 05:38:00",ORD17885710,852.8,IN1584001
3225,"2025-04-18 05:38:00",ORD18885710,1183,IN2584001
3226,"2025-04-18 05:38:00",ORD19885710,1926.6,IN3584001
3227,"2025-04-18 05:39:00",ORD12985710,1313,IN4584001
3228,"2025-04-18 05:39:00",ORD13985710,1840.8,IN5584001
3229,"2025-04-18 05:39:00",ORD16288710,782.6,IN6584001
3230,"2025-04-18 05:40:00",ORD10684610,4157.44,IN7584001
3231,"2025-04-18 05:40:00",ORD13086710,7138,IN8584001
3232,"2025-04-18 05:40:00",ORD18086710,6432.8,IN9584001
3233,"2025-04-18 05:40:00",ORD15986710,5327.7,IN0684001
3234,"2025-04-18 05:41:00",ORD14385610,13795,IN2684001
3235,"2025-04-18 05:41:00",ORD12988710,10744.05,IN3684001
3236,"2025-04-18 05:41:00",ORD19988710,18079.6,IN4684001
3237,"2025-04-21 06:44:00",ORD12884410,6345,IN24801001
3238,"2025-04-21 06:45:00",ORD12582410,2946.9,IN7887001
3239,"2025-04-21 06:48:00",ORD18080410,1749,IN0288001
3240,"2025-04-22 05:20:00",ORD165858105,175,IN80800010
3241,"2025-04-24 04:43:00",ORD197886105,775,IN03860010
3242,"2025-04-24 04:44:00",ORD148886105,5128.2,IN03860010
3243,"2025-04-24 04:44:00",ORD161837105,1903.65,IN03860010
3244,"2025-04-24 04:44:00",ORD158886105,844.58,IN03860010
3245,"2025-04-24 04:44:00",ORD178886105,18455.6,IN03860010
3246,"2025-04-24 04:45:00",ORD169828105,5050.5,IN03860010
3247,"2025-04-24 04:45:00",ORD171837105,2034.67,IN03860010
3248,"2025-04-24 04:45:00",ORD182847105,1996.28,IN03860010
3249,"2025-04-24 04:45:00",ORD181837105,5830.11,IN03860010
3250,"2025-04-24 04:45:00",ORD179828105,6216.21,IN03860010
3251,"2025-04-24 04:46:00",ORD189828105,6253.55,IN03860010
3252,"2025-04-24 04:46:00",ORD199828105,15444,IN03860010
3253,"2025-04-24 04:46:00",ORD100838105,3552.12,IN03860010
3254,"2025-04-24 04:46:00",ORD123847105,735.3,IN23860010
3255,"2025-04-24 04:46:00",ORD132837105,809.25,IN23860010
3256,"2025-04-24 04:47:00",ORD170838105,839.42,IN23860010
3257,"2025-04-24 04:47:00",ORD180838105,971.96,IN23860010
3258,"2025-04-24 04:47:00",ORD190838105,301.92,IN23860010
3259,"2025-04-24 04:48:00",ORD101838105,1313.4,IN23860010
3260,"2025-04-24 04:48:00",ORD121838105,865.65,IN23860010
3261,"2025-04-24 04:48:00",ORD131838105,2329.51,IN23860010
3262,"2025-04-24 04:48:00",ORD141838105,6069.85,IN23860010
3263,"2025-04-24 04:49:00",ORD151838105,947.24,IN23860010
3264,"2025-04-24 04:49:00",ORD161838105,855,IN23860010
3265,"2025-04-24 04:49:00",ORD171838105,679.77,IN23860010
3266,"2025-04-24 04:49:00",ORD181838105,1079.4,IN23860010
3267,"2025-04-24 04:49:00",ORD191838105,7627.76,IN23860010
3268,"2025-04-24 04:50:00",ORD102838105,1223.32,IN23860010
3269,"2025-04-24 04:50:00",ORD112838105,682.56,IN23860010
3270,"2025-04-24 04:50:00",ORD122838105,796.32,IN23860010
3271,"2025-04-24 06:52:00",ORD12387610,35717,IN2184001
3272,"2025-04-24 06:52:00",ORD18680710,34901,IN9684001
3273,"2025-04-25 07:50:00",ORD11988710,1556.2,IN6684001
3274,"2025-04-25 07:53:00",ORD13988710,2018.8,IN7684001
3275,"2025-04-25 07:54:00",ORD15388710,1701,IN8484001
3276,"2025-04-25 07:54:00",ORD16889710,813.75,IN8684001
3277,"2025-04-25 07:54:00",ORD14889710,5349.1,IN1884001
3278,"2025-04-25 07:54:00",ORD12889710,3605.8,IN2884001
3279,"2025-04-25 07:55:00",ORD16980810,334.8,IN3884001
3280,"2025-04-25 07:55:00",ORD17880810,365.4,IN4984001
3281,"2025-04-25 07:55:00",ORD15880810,517.65,IN5984001
3282,"2025-04-25 07:55:00",ORD11081810,499.8,IN7984001
3283,"2025-04-25 07:56:00",ORD14980810,3199.2,IN4884001
3284,"2025-04-25 07:56:00",ORD14880810,4476.15,IN6984001
3285,"2025-04-25 07:56:00",ORD18980810,2195.2,IN8984001
3286,"2025-04-26 07:12:00",ORD11087610,1512,IN9085001
3287,"2025-04-26 07:12:00",ORD12087610,1136.8,IN9085001
3288,"2025-04-26 07:12:00",ORD11484610,1306.8,IN9085001
3289,"2025-04-26 07:13:00",ORD16988610,4883,IN8085001
3290,"2025-04-26 07:13:00",ORD16887710,2592,IN9085001
3291,"2025-04-26 07:13:00",ORD13087610,1092.21,IN9085001
3292,"2025-04-26 07:13:00",ORD18887710,3025,IN9085001
3293,"2025-04-26 07:30:00",ORD13585810,316,IN7080001
3294,"2025-04-26 07:30:00",ORD14585810,442,IN7080001
3295,"2025-04-28 06:15:00",ORD197828105,9056.25,IN52860010
3296,"2025-04-29 04:23:00",ORD105847105,1334,IN17850010
3297,"2025-04-29 04:23:00",ORD194847105,7300,IN17850010
3298,"2025-04-29 04:24:00",ORD155847105,4284,IN17850010
3299,"2025-04-29 04:24:00",ORD115847105,1479,IN17850010
3300,"2025-04-29 04:28:00",ORD187877105,1767,IN17850010
3301,"2025-04-29 04:28:00",ORD197877105,826.5,IN17850010
3302,"2025-04-29 04:29:00",ORD108877105,1111.5,IN17850010
3303,"2025-04-29 04:29:00",ORD128877105,676,IN17850010
3304,"2025-04-29 04:29:00",ORD138877105,2470,IN17850010
3305,"2025-04-29 04:29:00",ORD148877105,754,IN17850010
3306,"2025-04-29 04:29:00",ORD158877105,3375,IN17850010
3307,"2025-04-29 04:30:00",ORD198877105,739.5,IN17850010
3308,"2025-04-29 04:30:00",ORD109877105,765,IN17850010
3309,"2025-04-29 04:30:00",ORD119877105,1760,IN17850010
3310,"2025-04-29 04:30:00",ORD149877105,2597,IN17850010
3311,"2025-04-29 04:30:00",ORD159877105,2968,IN17850010
3312,"2025-04-29 04:32:00",ORD121887105,1200,IN17850010
3313,"2025-04-29 04:32:00",ORD141887105,1058,IN17850010
3314,"2025-04-29 04:32:00",ORD151887105,1456,IN17850010
3315,"2025-04-29 04:33:00",ORD129838105,1584,IN17850010
3316,"2025-04-29 04:33:00",ORD171887105,1700,IN17850010
3317,"2025-05-01 05:33:00",ORD160816105,10367.4,IN77850010
3318,"2025-05-01 05:33:00",ORD146808105,2589.6,IN87850010
3319,"2025-05-01 05:33:00",ORD151818105,2599.35,IN97850010
3320,"2025-05-02 04:32:00",ORD15587710,2984.8,IN6484001
3321,"2025-05-02 04:32:00",ORD17782710,7876.4,IN4784001
3322,"2025-05-02 04:32:00",ORD17384710,1881.8,IN5784001
3323,"2025-05-02 04:32:00",ORD18880810,2425.85,IN9884001
3324,"2025-05-02 04:32:00",ORD18080610,10552.5,IN5684001
3325,"2025-05-02 04:33:00",ORD10687710,3649.05,IN3484001
3326,"2025-05-02 04:33:00",ORD18587710,1998.8,IN1684001
3327,"2025-05-02 04:33:00",ORD15288710,517.4,IN2784001
3328,"2025-05-02 04:33:00",ORD17587710,3634.4,IN3784001
3329,"2025-05-02 04:33:00",ORD16880810,2003.85,IN0984001
3330,"2025-05-02 04:34:00",ORD15980810,1367.1,IN7784001
3331,"2025-05-02 04:34:00",ORD10085610,9448.8,IN8784001
3332,"2025-05-02 04:34:00",ORD13085610,31170.65,IN1984001
3333,"2025-05-02 04:34:00",ORD17980810,35133,IN2984001
3334,"2025-05-02 04:34:00",ORD10081810,3851.4,IN3984001
3335,"2025-05-03 05:33:00",ORD14382610,83300,IN4085001
3336,"2025-05-04 12:03:00",ORD14583810-S(1),225.4,IN9386001
3337,"2025-05-05 04:17:00",ORD162827105,33456.8,IN55850010
3338,"2025-05-07 06:54:00",ORD14283810,4060,IN5286001
3339,"2025-05-07 06:54:00",ORD15782810,5728,IN5286001
3340,"2025-05-07 06:55:00",ORD15283810,2831.75,IN5286001
3341,"2025-05-08 04:20:00",ORD11581710,26593.05,IN9984001
3342,"2025-05-08 04:54:00",ORD17282710,17347.2,IN0085001
3343,"2025-05-12 04:41:00",ORD179807105,44227.3,IN75850010
3344,"2025-05-12 04:41:00",ORD112876105,16780.8,IN07850010
3345,"2025-05-12 04:42:00",ORD152896105,22645.7,IN76850010
3346,"2025-05-12 04:42:00",ORD113827105,38476.8,IN57850010
3347,"2025-05-13 04:31:00",ORD183896105,923.78,IN66860010
3348,"2025-05-13 04:32:00",ORD104896105,6861.28,IN66860010
3349,"2025-05-13 04:33:00",ORD154896105,1256.25,IN66860010
3350,"2025-05-13 04:33:00",ORD111837105,1407.68,IN66860010
3351,"2025-05-13 04:33:00",ORD168837105,2152,IN66860010
3352,"2025-05-13 04:33:00",ORD158837105,1732.56,IN66860010
3353,"2025-05-13 04:33:00",ORD163837105,11269.3,IN66860010
3354,"2025-05-13 04:34:00",ORD109837105,1005,IN66860010
3355,"2025-05-13 04:34:00",ORD198837105,1820,IN66860010
3356,"2025-05-13 04:34:00",ORD139837105,418.5,IN66860010
3357,"2025-05-13 04:34:00",ORD178837105,1076,IN66860010
3358,"2025-05-13 04:35:00",ORD103847105,1561.28,IN66860010
3359,"2025-05-13 04:35:00",ORD195847105,926.52,IN66860010
3360,"2025-05-13 04:35:00",ORD100847105,2359.41,IN66860010
3361,"2025-05-13 04:35:00",ORD110847105,1304.52,IN66860010
3362,"2025-05-13 04:42:00",ORD106847105,1716,IN66860010
3363,"2025-05-13 04:42:00",ORD116847105,2503.44,IN66860010
3364,"2025-05-13 04:45:00",ORD119847105,532.77,IN66860010
3365,"2025-05-13 04:45:00",ORD166838105,761.1,IN66860010
3366,"2025-05-13 04:45:00",ORD129847105,3634.02,IN66860010
3367,"2025-05-13 04:46:00",ORD122848105,10245.6,IN66860010
3368,"2025-05-13 04:46:00",ORD176838105,2215.5,IN66860010
